"NBa7we src","d4r55","fzvQIb","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","RfnDt","eaLgGf","dSlJg","dSlJg 2","znYl0","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjX8GWgS4l8wcW40o6tBat3L_Fzp8tmf2acd1-E0EKE2FMDvCl-h=w72-h72-p-rp-mo-ba4-br100","Ys S","3/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Please repair the bathroom before renting it out.","Local Guide · 151 reviews · 144 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVfKLNSnkdYQwaCFQCfeJTJ-HbQmm3m6X2kscHTZbS8aK02lMA=w72-h72-p-rp-mo-br100","saodah yoko","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Receptiner and staff are friendly, please service the TV antenna so the picture is good, thank you","1 review · 9 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU397RQ77SIIruw2kqrxXLO3q4RWTUmx0_6Egq4LCUVphyO-Blp=w72-h72-p-rp-mo-ba3-br100","Fatmoocow","2/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The facilities provided are standard, but the service from the operator is quite good.","Local Guide · 23 reviews · 4 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXuS59kqXngk8I7JclP0CqCIQg_yuQ-3-H7abmXO0zmEZgyK1A=w72-h72-p-rp-mo-ba2-br100","Nofian N.A","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","I want to ask the price for the double bed, please? to finish out of town","Local Guide · 19 reviews · 4 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWcfQbFDNOOMIDnkX13j_53qTnnsHtPDwSj4RaAjOLQ62Kguzsc=w72-h72-p-rp-mo-ba4-br100","dede harmanto","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","For families on long trips, comfortable and quite clean","Local Guide · 96 reviews · 14 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVy-BmCfyBtskKV498z4uDxjDVl4Ldm6R4io3rlX4cZgNu5kWcJRg=w72-h72-p-rp-mo-ba4-br100","Thio Donald Sugiarto","1/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Only the fried rice is delicious. Others are uncomfortable.","Local Guide · 145 reviews · 342 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWNRxeEzXPeiQZwZwBQWfBczXg2sSNAPlIgtW_RBZdnZwy6QZMc=w72-h72-p-rp-mo-ba4-br100","Hariyanto","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","It is quite comfortable and the service is good for visitors.","Local Guide · 33 reviews · 178 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUdqlWKskaCr7MiCTtUtruqNAS3yqNb0OPgxJNzwqgf3nBGG7In=w72-h72-p-rp-mo-ba3-br100","Ajisaka","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Not bad...
Limited places
Service OK","Local Guide · 68 reviews · 25 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXXP-bilK4l7e6KJM53SPDR5E2WF4ahw9a7TZLT4FVH1j7tO_Ob=w72-h72-p-rp-mo-ba4-br100","Iwan Kurniawan, Leonardus","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, comfortable, quiet, relatively cheap prices, location in the city center","Local Guide · 88 reviews · 130 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIfmuwwinPIcOYsLibmJlPumxDk63M-cG3yV6lAXHpFyJKtGA=w72-h72-p-rp-mo-br100","Donna Nainggolan","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Strategic location, comfortable rooms and good service...","5 reviews · 9 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU9_FPMd7Cg43AFlZtVSU1-kkkcU1w4KI5Tljn59LsL1oW6rXwn=w72-h72-p-rp-mo-br100","Chinot 07","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The place is comfortable and the facilities are also satisfying","1 review","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKJDcgdX1WLGP4AyIj9WRjBH41067_VumsAdVk4Y458DtGEGQ=w72-h72-p-rp-mo-br100","Elsa Oktanti","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Want to stay overnight, but feel like you're at home?
Just a guest house","2 reviews · 26 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVsHwih2tFoA0Vr_axNWdRicODMsaZ9P5isbQ5_9k0z73Vtfwxd=w72-h72-p-rp-mo-ba5-br100","yoik jaya","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Yo, fun. Near affordable food stalls","Local Guide · 224 reviews · 312 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUncmPpJMbPKXBVBPSyYMVPAelurQL0-uikhqokW2aBXFZh8I8=w72-h72-p-rp-mo-ba4-br100","RZ Nu","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Satisfied, good service...greetings from Lampung","Local Guide · 123 reviews · 79 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKroaCgXqckD1F9AxgCRv02n8cqR_-YpM99pb5tX_IAYO2CWw=w72-h72-p-rp-mo-ba4-br100","argyl jean","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, comfortable. Unfortunately the AC is a bit noisy.","Local Guide · 142 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUPWLJnTo0DXN3H9gfKAbWZ40Yfg9SoOO5V4RbWxuLavQmXXVzn=w72-h72-p-rp-mo-ba4-br100","Taksuni bali","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable and in the middle of the city, near the Pancasila Square","Local Guide · 69 reviews · 166 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVIZhULE7tXF9H1Nxy1Lpd3qBZMiNg_bXGxMkLTdMsdo_5hySVS=w72-h72-p-rp-mo-ba4-br100","Joshua Hermawan","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap rehearsal tours...good for the city of Solotigo...☺","Local Guide · 123 reviews · 7 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU7yS3Af30hr0O_kNDGPFyoS0VCsOmrr_xGqS9VG3qTk-R8WGqC=w72-h72-p-rp-mo-br100","satu wahyu","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","It feels like a Dutch house, really classic","36 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVR9JRAqfFBpS8CgZt1DbXW9-nUDxOqhfvAyhvhm1JVmk-DbEU=w72-h72-p-rp-mo-br100","Wahyu Eko Hermawan","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Temporary stopover place if in Salatiga
The place is clean and comfortable","16 reviews · 4 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUiA0MbcAOKLvfgXFnNFLCistMus3XL1GITdf_Mu38sQJ8dKWbZ=w72-h72-p-rp-mo-br100","Tafsirudin imah andriyani","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","It's really comfortable to stay even if it's just one night","6 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWo435vexxaPztFche6IUJ-FXI83D5-kHyQ5e1QgX2GgVvj-bZ0=w72-h72-p-rp-mo-ba3-br100","imam Koedoes arya ik","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The guesthouse is quite comfortable to stay in, the CS is friendly.","Local Guide · 50 reviews · 45 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIxOS70hrnDtNlB1VC8RpftTxI62XyCpzfwQczTPDBNnlGMhw=w72-h72-p-rp-mo-br100","novi ani","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","the room is clean and you can break fast again","1 review","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU4z2VCQeWXbW19Mir-M9DvPyJ-mICG9dnm_qZlMSHdaztCECUc=w72-h72-p-rp-mo-ba2-br100","Unggul Nugroho","3/5","8 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","According to the price... but quite recommended","Local Guide · 17 reviews · 20 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWyVWEnJpxVoDR8m2n8UP2xGyL9yOOra1mD_xREEyw6cQCjSheGhQ=w72-h72-p-rp-mo-ba2-br100","wahyu eko hermawan","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap and clean motel","Local Guide · 24 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUf0C6hCS3-08ScNbEVRmyP3qtdvPNmOyjmUmpMJLBsvphpA8x5=w72-h72-p-rp-mo-ba6-br100","Kukuh Pambuka Putra","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Suitable for transit if there are guests / family","Local Guide · 368 reviews · 1,301 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXjYbP7vt2ivm-Z_lZ9db8Z2bLOykpqVotdYlgrTSGD88n2wdc=w72-h72-p-rp-mo-ba3-br100","Danny Che","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Transit and rest place if you go to Salatiga. Comfortable and quiet...","Local Guide · 26 reviews · 14 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXgaBV9m14pBODmIKzNyODZlkbATD-Yz15_1kCrtJ7bFdAZKNIQUA=w72-h72-p-rp-mo-ba2-br100","L.Y.l.REINHARD PELLETIMU","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nice and clean place even though the building is old.","Local Guide · 8 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXCTM8s2iLcfnzFtqMn1429jzU8a1xOOEwJMdVI-tb_2RJ9eFuD=w72-h72-p-rp-mo-ba2-br100","Anita Resalin","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, cheap, hot water, breakfast.. Passsss","Local Guide · 8 reviews · 33 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV3laX0VOSMAkbYcz0jL1rNyvCt2sMvixZmuNcJRR5rg-t6KgY=w72-h72-p-rp-mo-br100","Qurratu Aini","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable enough for an economical stopover","2 reviews · 23 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXvPp18dXBGvv3Js5qt00g9YsGu3kwRkhn3AjjbJ1qI-8kHNVH9=w72-h72-p-rp-mo-ba5-br100","Bangkit","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","the place is comfortable, in the middle of the city, easy to reach","Local Guide · 206 reviews · 145 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLPrF-86xocdBNdu-WVWiTWfSFXsOYh9fi3PvgYk0G74Naasw=w72-h72-p-rp-mo-ba4-br100","Byu Tipot","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable, quiet place and good service","Local Guide · 59 reviews · 296 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW7OM_ezB2fS9JuSYBCLTBg0evoYA3M4j18XEUkhz8kampI4ZgU=w72-h72-p-rp-mo-ba2-br100","Muhammad Edi","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Remon joz","Local Guide · 18 reviews · 5 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJV4Twc3MfRih7NUdcXwE3qK77wYWu6Uzrgmd00kzyYv_L-6A=w72-h72-p-rp-mo-br100","LESTARI TARI","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, comfortable place, far from noise","3 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIx6-sRLzOoOH2sLWAhc35F6kRAw7kUU4HQTH8I9fK1H7wYQp9n=w72-h72-p-rp-mo-ba4-br100","wachidatunnurulch","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Quite comfortable even though it's cheap","Local Guide · 92 reviews · 135 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWMNVJxs-REkVGSpOEHqTr_VSVH6-UIJmEWMljSndFr2Y-VNDs=w72-h72-p-rp-mo-ba4-br100","Syailendra Laksana","3/5","8 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nice n friendly people","Local Guide · 80 reviews · 65 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKU0cCrSeiJp8_XLE0nnV2rXn51sN8_fGbXaNWX2Z1V7-4miS1x=w72-h72-p-rp-mo-ba4-br100","Raymond Agus Anantawira (Bang Raiiy)","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","the place is clean, great...","Local Guide · 92 reviews · 11 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXvpt21pdDbm3U1bQALyRWUAjX9Xj1T9qzTQKopONlayV8oM0yn=w72-h72-p-rp-mo-ba4-br100","Ayudhia R Wijaya","2/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The place is dirty. The food is not delicious.","Local Guide · 139 reviews · 88 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKENUAllBGQ9C5ixdWDQTpGCjD1H5YVkY6FswYd7V3hFXqyZg=w72-h72-p-rp-mo-ba4-br100","Koko Belux","4/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Got a room for around 200...","Local Guide · 43 reviews · 79 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU9hKriUG0NoCUZpDsvAPmtayBEtYVBC9xtA88NQirBCKc1qxcF=w72-h72-p-rp-mo-ba4-br100","Zaid Rasyid","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nice place, cheap and comfortable","Local Guide · 190 reviews · 33 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVJ5ZfoJM6nZ47pFOqnn3kh6QW4FLyMt57KBxygvZCxZADebLdA=w72-h72-p-rp-mo-ba5-br100","Romie Mocodompis","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Very good accommodation...","Local Guide · 123 reviews · 529 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKUlLZ3CTitVER0z7-TXvVGlAWq-1E_wQz-4HbRJgyy8KAoUw=w72-h72-p-rp-mo-ba3-br100","Setiawan Samuel","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The resting place in Salatiga is comfortable and safe","Local Guide · 21 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
