Source,Name,Status,Date,Review,Place,cleaned_review,cleaned_review_indo,token,joined_token,label
https://lh3.googleusercontent.com/a/ACg8ocLun2zgSBhsDgDcisNTB1MRmAGA1Yoz73PMYJjSDK2rBHP83w=w72-h72-p-rp-mo-br100,Duwi Fitriyani,6 reviews Â· 2 photos,a year ago,"At the BCA ATM in the UKSW, the security guard was rude, I asked where to park my motorbike so it wouldn't disturb me, I followed the directions but why was my motorbike's rearview mirror being turned around to make a toy? Security guards create security units as well as riot units",Kampus Utama UKSW,at the bca atm in the uksw the security guard was rude i asked where to park my motorbike so it wouldnt disturb me i followed the directions but why was my motorbikes rearview mirror being turned around to make a toy security guards create security units as well as riot units,"Di ATM BCA di UKSW, penjaga keamanan itu kasar, saya bertanya di mana memarkir sepeda motor saya sehingga tidak akan mengganggu saya, saya mengikuti petunjuknya, tetapi mengapa kaca spion saya diputar untuk membuat penjaga keamanan mainan membuat unit keamanan serta unit kerusuhan","['di', 'atm', '', 'uksw', 'jaga', 'aman', '', 'kasar', '', 'tanya', '', 'mana', 'parkir', 'sepeda', 'motor', '', '', '', '', 'ganggu', 'saya', '', 'ikut', 'tunjuk', '', '', 'kaca', 'spion', '', 'putar', '', 'buat', 'jaga', 'aman', 'main', 'buat', 'unit', 'aman', '', 'unit', 'rusuh']",di atm  uksw jaga aman  kasar  tanya  mana parkir sepeda motor     ganggu saya  ikut tunjuk   kaca spion  putar  buat jaga aman main buat unit aman  unit rusuh,Negative
https://lh3.googleusercontent.com/a-/ALV-UjUmXA7k33R4iQkvB_fncJI2TGKA6SU3bG-zbe9-u-WVgIbKORaecA=w72-h72-p-rp-mo-ba6-br100,Yohana Ratnasari,Local Guide Â· 708 reviews Â· 665 photos,2 years ago,"Green campus that has many faculties.
The place is comfortable, the library is complete.
The accreditation is OK. â¦",Kampus Utama UKSW,green campus that has many faculties the place is comfortable the library is complete the accreditation is ok,Kampus hijau yang memiliki banyak fakultas tempat ini nyaman perpustakaan lengkap akreditasi baik -baik saja,"['kampus', 'hijau', '', 'milik', 'banyak', 'fakultas', 'tempat', '', 'nyaman', 'pustaka', 'lengkap', 'akreditasi', 'baik', '-baik', '']",kampus hijau  milik banyak fakultas tempat  nyaman pustaka lengkap akreditasi baik -baik ,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUU6k1mNFqbTlAtneutiB0KeVcIqzUy4I4wifBcL36bVK49nFM=w72-h72-p-rp-mo-ba5-br100,Rohmah Khasanah,Local Guide Â· 123 reviews Â· 722 photos,3 years ago,"Even though I've only been a PPG Daljab 2019.1 student for about 2 months, I feel like I'm already attached to this very comfortable campus. Always longing to go to this campus again, lots of memories with friends from various regions. Lots â¦",Kampus Utama UKSW,even though ive only been a ppg daljab student for about months i feel like im already attached to this very comfortable campus always longing to go to this campus again lots of memories with friends from various regions lots,Meskipun saya hanya menjadi mahasiswa Daljab PPG selama sekitar bulan saya merasa seperti saya sudah terikat pada kampus yang sangat nyaman ini yang selalu ingin pergi ke kampus ini lagi banyak kenangan dengan teman -teman dari berbagai daerah banyak daerah banyak daerah,"['meski', '', '', 'jadi', 'mahasiswa', 'daljab', 'ppg', 'lama', '', 'bulan', '', 'rasa', '', '', '', 'ikat', '', 'kampus', '', 'sangat', 'nyaman', '', '', 'selalu', '', 'pergi', '', 'kampus', '', '', 'banyak', 'kenang', '', 'teman', '-teman', '', 'bagai', 'daerah', 'banyak', 'daerah', 'banyak', 'daerah']",meski   jadi mahasiswa daljab ppg lama  bulan  rasa    ikat  kampus  sangat nyaman   selalu  pergi  kampus   banyak kenang  teman -teman  bagai daerah banyak daerah banyak daerah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWH509l6_5IKcN4e90ghV8wYWYzIBK6LY6imt_JQadYy4Jhv5YK=w72-h72-p-rp-mo-ba3-br100,Macpartland Qiuzhi,Local Guide Â· 29 reviews Â· 3 photos,a year ago,"There is absolutely no public WiFi... although there is one that is not locked and can connect but can only be used on a limited basis, very disrespectful...",Kampus Utama UKSW,there is absolutely no public wifi although there is one that is not locked and can connect but can only be used on a limited basis very disrespectful,Sama sekali tidak ada wifi publik meskipun ada satu yang tidak terkunci dan dapat terhubung tetapi hanya dapat digunakan secara terbatas,"['sama', 'sekali', '', '', 'wifi', 'publik', 'meski', '', 'satu', '', '', 'kunci', '', '', 'hubung', '', '', '', 'guna', '', 'batas']",sama sekali   wifi publik meski  satu   kunci   hubung    guna  batas,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWWAIJcNMqiPF2DtLRel5TmnfyKPhGdEBu1a2gbn1GbnjYoU7knqQ=w72-h72-p-rp-mo-ba5-br100,Lintang Permata,Local Guide Â· 91 reviews Â· 155 photos,6 years ago,"Comfortable campus. The campus complex is not too big so it makes it easier if you are late for class hehe. For the canteen, the place is not clean and not well lit (indoor) and the motorbike parking lot is often full so you have to park in â¦",Kampus Utama UKSW,comfortable campus the campus complex is not too big so it makes it easier if you are late for class hehe for the canteen the place is not clean and not well lit indoor and the motorbike parking lot is often full so you have to park in,Kampus yang nyaman Kompleks kampus tidak terlalu besar sehingga membuatnya lebih mudah jika Anda terlambat untuk kelas hehe untuk kantin tempat ini tidak bersih dan tidak menyala dengan baik dan tempat parkir sepeda motor sering penuh sehingga Anda harus parkir masuk,"['kampus', '', 'nyaman', 'kompleks', 'kampus', '', 'terlalu', 'besar', '', 'buat', 'lebih', 'mudah', '', 'anda', 'lambat', '', 'kelas', '', 'kantin', 'tempat', '', '', 'bersih', '', '', 'nyala', '', 'baik', '', 'tempat', 'parkir', 'sepeda', 'motor', 'sering', 'penuh', '', 'anda', '', 'parkir', 'masuk']",kampus  nyaman kompleks kampus  terlalu besar  buat lebih mudah  anda lambat  kelas  kantin tempat   bersih   nyala  baik  tempat parkir sepeda motor sering penuh  anda  parkir masuk,Positive
https://lh3.googleusercontent.com/a/ACg8ocJCD4-vOrdcYr1MpydlVZ1gREuKi6zX2YpJ9tEokXrYw3aBxg=w72-h72-p-rp-mo-ba3-br100,Aulia hs,Local Guide Â· 39 reviews Â· 24 photos,a year ago,"Does this campus have any connection with Gamsa Organic, he has deceived many people, is irresponsible, the previous BCA Bank account number was in the name of Purwanto, now changed to CV Rahmat Jaya",Kampus Utama UKSW,does this campus have any connection with gamsa organic he has deceived many people is irresponsible the previous bca bank account number was in the name of purwanto now changed to cv rahmat jaya,"Apakah kampus ini memiliki hubungan dengan GAMSA Organic, ia telah menipu banyak orang tidak bertanggung jawab, nomor rekening bank BCA sebelumnya atas nama Purwanto sekarang diubah menjadi CV Rahmat Jaya","['apakah', 'kampus', '', 'milik', 'hubung', '', 'gamsa', 'organic', '', '', 'tipu', 'banyak', 'orang', '', 'tanggung', 'jawab', 'nomor', 'rekening', 'bank', 'belum', 'atas', 'nama', 'purwanto', 'sekarang', 'ubah', 'jadi', 'cv', 'rahmat', 'jaya']",apakah kampus  milik hubung  gamsa organic   tipu banyak orang  tanggung jawab nomor rekening bank belum atas nama purwanto sekarang ubah jadi cv rahmat jaya,Negative
https://lh3.googleusercontent.com/a-/ALV-UjWpgG6RYUWr9kXx4BI8btCjBO1e0GyR_NVRgowblPuqkXiZUqRZ=w72-h72-p-rp-mo-ba6-br100,Adi,"Local Guide Â· 258 reviews Â· 3,912 photos",3 years ago,"The campus atmosphere is very beautiful and cool, because it is located on a plateau and is decorated with various trees that grow towering in various places, making it comfortable for studying. The place is very spacious and kept clean.",Kampus Utama UKSW,the campus atmosphere is very beautiful and cool because it is located on a plateau and is decorated with various trees that grow towering in various places making it comfortable for studying the place is very spacious and kept clean,Suasana kampus sangat indah dan keren karena terletak di dataran tinggi dan dihiasi dengan berbagai pohon yang tumbuh menjulang di berbagai tempat sehingga nyaman untuk mempelajari tempat ini sangat luas dan tetap bersih,"['suasana', 'kampus', 'sangat', 'indah', '', 'keren', '', 'letak', '', 'datar', 'tinggi', '', 'hias', '', 'bagai', 'pohon', '', 'tumbuh', 'julang', '', 'bagai', 'tempat', '', 'nyaman', '', 'ajar', 'tempat', '', 'sangat', 'luas', '', 'tetap', 'bersih']",suasana kampus sangat indah  keren  letak  datar tinggi  hias  bagai pohon  tumbuh julang  bagai tempat  nyaman  ajar tempat  sangat luas  tetap bersih,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU1ha4v8E6HqG0dTHGRdU-gmQcj14bOsL2iurZ33Artt2933QAb=w72-h72-p-rp-mo-ba4-br100,Des Stone,Local Guide Â· 181 reviews Â· 86 photos,a year ago,My campus first. 25 years ago graduated from building C. Lots of memories. Learn to truly survive. Especially the assessment using the pure relative system.ððð â¦,Kampus Utama UKSW,my campus first years ago graduated from building c lots of memories learn to truly survive especially the assessment using the pure relative system,Kampus saya pertama -tama bertahun -tahun yang lalu lulus dari membangun C banyak kenangan belajar untuk benar -benar bertahan hidup terutama penilaian menggunakan sistem relatif murni,"['kampus', '', 'pertama', '-tama', 'tahun', '-tahun', '', 'lalu', 'lulus', '', 'bangun', 'banyak', 'kenang', 'ajar', '', 'benar', '-benar', 'tahan', 'hidup', 'utama', 'nilai', 'guna', 'sistem', 'relatif', 'murni']",kampus  pertama -tama tahun -tahun  lalu lulus  bangun banyak kenang ajar  benar -benar tahan hidup utama nilai guna sistem relatif murni,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVbFEXYwRqsIufz6Nx8jrUE-JhxzMS9hzwSMrqWyZD0ab6GuLlF=w72-h72-p-rp-mo-ba2-br100,hesty nova sari,Local Guide Â· 10 reviews Â· 13 photos,7 years ago,"cool campus, every building has an elevator, so you don't need to get tired of climbing the stairs
stable wifi â¦",Kampus Utama UKSW,cool campus every building has an elevator so you dont need to get tired of climbing the stairs stable wifi,Kampus Keren Setiap bangunan memiliki lift sehingga Anda tidak perlu bosan memanjat tangga wifi stabil,"['kampus', 'keren', 'tiap', 'bangun', 'milik', 'lift', '', 'anda', '', 'perlu', 'bosan', 'panjat', 'tangga', 'wifi', 'stabil']",kampus keren tiap bangun milik lift  anda  perlu bosan panjat tangga wifi stabil,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVnayt3GaAWGKtk03hqvN0EHYO6zJRN-S3s8wNPK6nYTtCoUEBy=w72-h72-p-rp-mo-ba4-br100,Kresna Duta,Local Guide Â· 39 reviews Â· 14 photos,6 years ago,"Satya Discourse Green Campus, often referred to as Mini Indonesia. Because at this university various tribes and ethnicities from all over Indonesia are here. Together in harmony. The environment is comfortable and cool, there are lots of trees inside. Very happy to spend time on campus. Don't forget to hang out in the shade.",Kampus Utama UKSW,satya discourse green campus often referred to as mini indonesia because at this university various tribes and ethnicities from all over indonesia are here together in harmony the environment is comfortable and cool there are lots of trees inside very happy to spend time on campus dont forget to hang out in the shade,"Wacana Satya Kampus hijau sering disebut sebagai mini Indonesia karena di universitas ini berbagai suku dan etnis dari seluruh Indonesia ada di sini bersama -sama secara harmonis, lingkungannya nyaman dan keren ada banyak pohon di dalamnya sangat senang menghabiskan waktu di kampus, jangan lupa untuk nongkrong di tempat teduh","['wacana', 'satya', 'kampus', 'hijau', 'sering', 'sebut', '', 'mini', 'indonesia', '', '', 'universitas', '', 'bagai', 'suku', '', 'etnis', '', 'seluruh', 'indonesia', '', '', 'sini', 'sama', '-sama', '', 'harmonis', 'lingkung', 'nyaman', '', 'keren', '', 'banyak', 'pohon', '', 'dalam', 'sangat', 'senang', 'habis', 'waktu', '', 'kampus', 'jangan', 'lupa', '', 'nongkrong', '', 'tempat', 'teduh']",wacana satya kampus hijau sering sebut  mini indonesia   universitas  bagai suku  etnis  seluruh indonesia   sini sama -sama  harmonis lingkung nyaman  keren  banyak pohon  dalam sangat senang habis waktu  kampus jangan lupa  nongkrong  tempat teduh,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVQPPsYjuvGQddNmPnLQyM6j9-c_czMMZWoQylgFXCGZ4G7-RxyRg=w72-h72-p-rp-mo-ba5-br100,Any Martha Woelan,Local Guide Â· 73 reviews Â· 699 photos,6 years ago,"Green campus with various ethnicities studying there. Lecturers and teaching staff are competent and friendly. Has a hall for various events and worship purposes. Lots of canteens, bank sub-branches, post office, comfortable classrooms, cool laboratories and nice corners for photos",Kampus Utama UKSW,green campus with various ethnicities studying there lecturers and teaching staff are competent and friendly has a hall for various events and worship purposes lots of canteens bank subbranches post office comfortable classrooms cool laboratories and nice corners for photos,Kampus hijau dengan berbagai etnis yang mempelajari dosen dan staf pengajar di sana kompeten dan ramah memiliki aula untuk berbagai acara dan keperluan ibadah banyak kantin Subbranches Kantor Pos Kelas Laboratorium Keren dan sudut yang bagus untuk foto untuk foto,"['kampus', 'hijau', '', 'bagai', 'etnis', '', 'ajar', 'dosen', '', 'staf', 'ajar', '', 'sana', 'kompeten', '', 'ramah', 'milik', 'aula', '', 'bagai', 'acara', '', 'perlu', 'ibadah', 'banyak', 'kantin', 'subbranches', 'kantor', 'pos', 'kelas', 'laboratorium', 'keren', '', 'sudut', '', 'bagus', '', 'foto', '', 'foto']",kampus hijau  bagai etnis  ajar dosen  staf ajar  sana kompeten  ramah milik aula  bagai acara  perlu ibadah banyak kantin subbranches kantor pos kelas laboratorium keren  sudut  bagus  foto  foto,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVkl9IJgd6syczU3fhiXzpTj4ztXAKy4P47xlglxqLHrXoX6tS_=w72-h72-p-rp-mo-ba4-br100,dian rema nugroho,Local Guide Â· 122 reviews Â· 171 photos,3 years ago,"Unique campus, car parking is increasingly narrow on campus, regulations need to be tightened. Greening is needed to make the campus more comfortable",Kampus Utama UKSW,unique campus car parking is increasingly narrow on campus regulations need to be tightened greening is needed to make the campus more comfortable,Parkir mobil kampus yang unik semakin sempit pada peraturan kampus yang perlu dikencangkan dihiasi untuk membuat kampus lebih nyaman,"['parkir', 'mobil', 'kampus', '', 'unik', 'makin', 'sempit', '', 'atur', 'kampus', '', 'perlu', 'kencang', 'hias', '', 'buat', 'kampus', 'lebih', 'nyaman']",parkir mobil kampus  unik makin sempit  atur kampus  perlu kencang hias  buat kampus lebih nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVb4wrQYcQzF9ztJap6THXAhTSinXR91fJJvnyojlnRySgwBmoV=w72-h72-p-rp-mo-ba4-br100,Perdana Sigit Nugroho,Local Guide Â· 99 reviews Â· 20 photos,5 years ago,"4 years of studying here, many memories have been etched in the city of Salatiga. A campus that truly represents a mini-Indonesia, other campuses should emulate UKSW as an example of a campus that prioritizes tolerance towards ethnic, â¦",Kampus Utama UKSW,years of studying here many memories have been etched in the city of salatiga a campus that truly represents a miniindonesia other campuses should emulate uksw as an example of a campus that prioritizes tolerance towards ethnic,Tahun -tahun belajar di sini banyak kenangan telah terukir di kota Salatiga sebuah kampus yang benar -benar mewakili miniindonesia kampus lain harus meniru UKSW sebagai contoh kampus yang memprioritaskan toleransi terhadap etnis,"['tahun', '-tahun', 'ajar', '', 'sini', 'banyak', 'kenang', '', 'ukir', '', 'kota', 'salatiga', 'buah', 'kampus', '', 'benar', '-benar', 'wakil', 'miniindonesia', 'kampus', '', '', 'tiru', 'uksw', '', 'contoh', 'kampus', '', 'prioritas', 'toleransi', '', 'etnis']",tahun -tahun ajar  sini banyak kenang  ukir  kota salatiga buah kampus  benar -benar wakil miniindonesia kampus   tiru uksw  contoh kampus  prioritas toleransi  etnis,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW1xo0pzliBPGWZ9Y6g8nlmmaUc-YMrChnQoM42e1vGWpU4Sw3S6g=w72-h72-p-rp-mo-br100,Wawan Enoch,4 reviews,2 years ago,"On the Satya Wacana Christian University Campus, diversity looks beautiful.
This is mini Indonesia, students from 34 provinces study in this place, even though they are different, they are still one...",Kampus Utama UKSW,on the satya wacana christian university campus diversity looks beautiful this is mini indonesia students from provinces study in this place even though they are different they are still one,"Di Satya Wacana Christian University Campus, Keragaman terlihat cantik, ini adalah mahasiswa mini Indonesia dari studi provinsi di tempat ini meskipun mereka berbeda mereka masih satu","['di', 'satya', 'wacana', 'christian', 'university', 'campus', 'ragam', 'lihat', 'cantik', '', '', 'mahasiswa', 'mini', 'indonesia', '', 'studi', 'provinsi', '', 'tempat', '', 'meski', '', 'beda', '', '', 'satu']",di satya wacana christian university campus ragam lihat cantik   mahasiswa mini indonesia  studi provinsi  tempat  meski  beda   satu,Positive
